TicketID,Title,Description,Priority,CustomerID,CategoryID
6606,Problem,Gun section difference push.,High,1211,8
8354,Incident,Fight realize hit.,High,587,9
2940,Error,Modern million simply.,Medium,2130,9
6141,Technical,Action soldier treat him.,Low,1942,19
6637,Technical,Member film father such seek.,Low,583,18
6275,Access,Citizen until rich.,High,2143,20
9937,Concern,Yes night outside garden.,High,1468,19
2099,Incident,Conference by person five.,Low,749,20
5231,Incident,Spend middle police amount.,High,2832,5
984,Troubleshooting,Recent pattern from through.,Medium,1773,15
2534,Incident,Each establish receive play.,Low,835,20
5660,Troubleshooting,Rather program wife both bit.,Low,2450,2
3729,Maintenance,Himself agreement pattern.,Low,1278,14
351,IT,Tv citizen special either.,Medium,2463,7
2559,Maintenance,Free customer fill president.,Medium,32,16
458,Setup,Real include information.,High,2525,9
7937,Inquiry,Baby voice important own.,High,273,9
2668,Incident,Account treat red garden new.,Low,256,17
5935,Concern,Keep white thing medical.,Medium,2247,4
5475,Problem,Let Mrs poor husband.,Medium,2264,15
2123,Connectivity,Sure role husband wall.,High,2315,3
6137,Performance,Finish area account look.,Medium,2825,1
184,Error,Often word apply money.,Low,1789,3
4371,Setup,Response tough health plan.,Low,1889,15
5322,IT,Project so general.,Medium,623,20
6990,Configuration,Feeling into baby rock.,Low,1240,7
5637,Troubleshooting,Reveal ago however poor.,Medium,2202,17
3518,Error,Moment hotel weight.,High,232,20
464,Troubleshooting,Trouble just car bag.,Low,2814,4
7446,Concern,Five develop know worry.,Low,2708,18
8376,Assistance,Step reach suffer ground.,High,1777,19
9781,IT,History western glass top.,Medium,757,14
2781,Support,Magazine word name old.,Medium,2579,6
761,Troubleshooting,Pass practice his.,Medium,2501,14
9667,Troubleshooting,Report young story special.,Medium,2802,10
4607,Setup,Clearly stand recent police.,High,2306,14
655,Installation,Try become point try design.,Low,91,7
9354,Troubleshooting,Teach sell system.,Medium,2011,6
6604,Setup,Hear off away group.,High,309,16
7290,Technical,Security democratic main.,Low,694,10
8797,Issue,Be policy apply push eye.,High,1751,16
3217,Connectivity,Speech financial step.,Low,2162,6
6629,Configuration,Per poor summer.,Low,2300,1
9814,Performance,Hit yourself appear.,Low,1345,17
6915,Performance,Drop of boy town blue.,Low,1300,18
2989,Request,Wide station medical.,High,2457,17
6811,Request,They two method rich tend.,Low,1615,7
7358,Problem,Contain many local.,High,2144,13
5930,Issue,Foot nearly could authority.,Medium,1849,17
7522,Support,Red almost within must.,Low,1102,18
1438,Installation,Blood those require remember.,Medium,1775,10
9340,Support,Human meeting quality.,Low,248,3
2136,Setup,Week know your.,High,1215,13
802,Troubleshooting,Pull real crime major.,Low,2130,3
3494,Help,Best action hand eye.,High,2143,15
5101,Assistance,Accept day attorney do.,High,638,16
1614,Request,Home wrong pressure.,High,2040,11
4819,Access,Board among television.,Low,446,16
6624,Support,Explain wife population.,Medium,2787,10
3560,Inquiry,Poor small unit report eye.,Medium,1567,2
8924,Support,Way contain government.,Medium,1679,18
7030,Issue,Within art impact wife.,Low,2300,10
7871,Installation,Science debate move home.,Low,264,8
9223,Incident,Official design full notice.,Low,1111,17
9137,Setup,Police hotel serious.,Medium,1494,7
5184,Request,Game medical lay.,Low,1097,16
5806,Connectivity,Firm speak movie fire music.,Low,2625,6
2549,Problem,I material any perhaps hair.,High,2266,20
1448,Assistance,Including body listen always.,Medium,1966,7
5872,Incident,Difficult during this.,High,2730,13
3423,Installation,Back process than.,Medium,1068,12
8521,Request,Listen control sense.,High,864,6
7001,IT,Follow leave foot least hand.,Medium,2408,12
888,Problem,Eye hand factor.,High,740,19
4005,Maintenance,Use strong even.,High,622,5
2220,Problem,No thus war factor control.,Low,294,1
8510,Error,Leave rise nor water size.,Medium,477,4
401,Connectivity,Return suggest but.,Low,1749,7
1065,Installation,Yeah home system strategy.,Medium,164,18
9946,Connectivity,Strategy property cut first.,High,2768,9
4647,Setup,Main as color step issue.,High,576,17
4220,Request,Instead decision process.,Medium,592,4
9721,Access,Create before reality tax.,Low,1369,13
6902,Concern,Pull three charge child but.,Medium,1153,10
8010,Troubleshooting,Save forget difficult.,Medium,2249,15
1936,Incident,Brother good tell how he.,Low,122,12
9602,Request,Old worker nice even.,High,857,17
4776,Support,Mr hotel safe.,High,2834,16
9289,Issue,Long relate baby red.,Low,127,17
9464,Concern,Never major various.,High,51,3
8095,Support,Party heart head.,High,2010,2
515,Connectivity,Network story court cup.,Low,2281,19
865,Technical,Leader at hit put.,Low,2490,11
1470,Error,Again each within some.,Medium,1335,15
7979,Maintenance,Can allow carry receive rest.,Medium,1614,9
249,Performance,Will cause minute next face.,Medium,1823,1
875,Inquiry,Party a civil make.,Low,86,15
1307,Technical,Hope should wait.,Medium,2386,10
983,Assistance,Strategy model coach someone.,Low,531,1
1115,Access,Report she material.,High,2782,11
137,Support,Court though along.,Medium,980,12
4590,Assistance,It practice you.,High,316,10
6466,Setup,Indeed still practice.,Low,819,1
8446,Configuration,Try heavy right.,High,261,3
8608,Support,Mouth during owner anyone.,Medium,1165,11
3931,Maintenance,Lose data treat.,Medium,2024,11
9112,Incident,About seat prevent author.,High,2026,3
1709,IT,Walk of summer travel.,High,571,14
7423,Issue,Red surface door adult.,Medium,1618,7
9682,IT,Trial cause piece believe.,High,2613,19
6819,Maintenance,Sign look war.,High,2179,18
6118,Setup,Wait rule term international.,Medium,2718,6
9073,Technical,Response contain news turn.,Medium,1046,4
2725,Error,Population carry trip each.,Low,1061,13
9688,Problem,Want increase the.,Medium,506,3
9750,Request,Sea civil let speak.,High,2030,8
7940,Inquiry,Service body front natural.,High,1500,3
1224,Incident,Fly lose with night far size.,High,1295,20
5464,Help,Figure not move common.,High,989,8
8115,Connectivity,Five article down later.,Medium,2827,10
7462,Connectivity,Ever everyone course quickly.,Low,584,10
4656,Setup,Foot ten deal doctor a.,Medium,2264,5
6677,Connectivity,Public work law.,Low,523,12
8180,Access,Room including energy.,Medium,2407,6
4431,Setup,Surface second amount.,High,1301,2
3477,Inquiry,Today one give.,Low,1429,5
1258,Access,Book in believe.,Medium,1381,5
5582,Error,Cup prove study test.,High,1886,8
1040,Connectivity,Down into him mean then from.,Medium,507,5
1706,Connectivity,Ready fire price cultural.,High,706,11
305,Troubleshooting,Worker could better social.,Low,2782,17
5109,Incident,Top medical degree.,Medium,2615,5
5042,Maintenance,Around him whether nor.,High,1705,12
6714,Inquiry,Fly reach anyone control.,Low,1877,10
7237,Configuration,Thought social my hair.,High,1001,6
41,Issue,Notice husband benefit house.,Low,1384,18
7944,Error,Group man someone.,Low,1662,1
7121,Configuration,Star cell ready direction.,Medium,294,15
8772,Access,Help man strong.,High,2405,3
3168,Help,As suggest wall doctor.,Low,1,7
6155,Issue,Generation plan find.,Medium,531,6
5243,Inquiry,Series bar near step own me.,Medium,2766,20
3242,Configuration,Question rise alone.,High,2744,20
266,Support,Education environmental past.,Medium,1182,9
7832,Assistance,Stock far visit.,Medium,994,17
8755,Setup,Finally them sure across.,Medium,1204,13
3991,Incident,Receive voice speak bad bank.,Medium,1073,1
8938,Troubleshooting,View real notice office his.,High,831,14
3067,Incident,Finish line increase success.,Low,1191,20
9020,Problem,This interest bag.,Medium,545,3
8831,Assistance,Be suddenly mention.,Medium,590,2
3100,Technical,During that company.,Low,1373,12
6780,Assistance,Six recognize loss hit.,Low,292,17
3701,Inquiry,For speak show here affect.,Medium,2035,17
3417,Inquiry,Democratic company good into.,Low,351,10
9983,Connectivity,Able stage exist apply.,Medium,1697,12
311,Setup,Change Mrs decade study.,High,2948,5
1237,Troubleshooting,Themselves for my purpose.,Low,2126,9
4802,Support,Such idea size receive.,High,1514,10
5607,Concern,Last most poor employee.,Low,2738,10
3736,Help,How back establish.,High,1318,9
9668,Configuration,Open owner central.,Low,2734,18
1977,Request,Something in foot.,Low,2638,15
1843,Support,Rock growth think box.,Low,2631,15
6738,Incident,Now simple character expert.,Low,2236,11
6533,Concern,Total media body.,Low,264,1
5489,Support,She issue board impact.,Medium,2771,18
552,Assistance,Side mention change work.,Medium,1498,16
5450,IT,Whose real himself.,High,283,20
706,Setup,Season various break.,Low,153,7
4271,Problem,Box address fish next.,Low,2693,19
1967,Performance,Almost white a rule author.,Low,1361,19
4385,Incident,Laugh score third.,Low,999,14
9806,Access,Per yeah kind often.,Medium,1937,11
6361,Technical,Mrs know to worker more.,Medium,1171,2
5877,Request,Girl drop whether life.,High,459,19
1439,Installation,Agent fall speak difficult.,Low,1330,3
3715,Error,Our fact time whom score.,Medium,1169,6
593,Request,Training open key top nor a.,Low,2685,9
6861,Technical,Include white structure.,Medium,1019,13
2422,Issue,Remember fact anything human.,High,1256,14
3160,Problem,Season him friend news laugh.,Low,1202,12
2379,Concern,Offer people industry three.,Medium,2876,20
3564,Error,Learn trial those eight.,Low,1944,5
7873,Technical,Time truth a full exactly.,Low,587,11
4831,Issue,Pm finally white will.,High,1125,20
7818,Request,Stop man leader chance.,Medium,1463,8
2135,Issue,Assume require whether.,Low,729,15
7836,Connectivity,Fine four item young.,Low,1651,8
2676,Assistance,Focus guess image produce.,Medium,1343,6
4655,Access,Statement poor after half.,Low,848,3
29,Performance,Before chance explain lay.,High,1735,12
6660,Inquiry,Hot rate southern knowledge.,Low,1654,5
8527,Troubleshooting,Happen near public sister.,High,1788,6
4804,Help,Cut several two paper.,High,2945,10
5620,Concern,More air many song recognize.,High,546,13
3374,Error,Must ever forget free add.,Low,2910,18
9646,Maintenance,Ask sign life including.,Medium,1559,14
9381,Issue,Record away itself.,High,1759,18
7933,Help,Sense agreement agent.,Medium,1578,3
6961,Installation,Writer reduce word prevent.,Low,2691,11
425,Error,Ready process institution.,High,2206,17
6901,Request,Performance stock television.,Low,1065,19
9729,Support,Still response attack by.,High,1921,4
3146,IT,Different again part worker.,Medium,2900,15
6701,Incident,Fine kitchen already away.,High,867,15
9809,Concern,Big less second dark.,High,355,5
9679,Request,Dog short investment off.,High,2499,13
3951,Support,Four sport whom boy major.,High,1892,6
4006,Maintenance,Then view nearly go wish.,Low,2059,8
6566,Help,Place sport thus federal.,Low,529,3
967,Help,Use when fear less financial.,Low,539,19
7413,Error,Become eye sell long police.,Medium,363,16
1552,Performance,Mr hand to kitchen.,Medium,390,5
616,Support,Case director every start.,High,2425,16
1842,Configuration,Music note though.,High,389,16
9224,Error,Attorney say right church.,Low,1538,15
2388,Issue,Special apply feeling old.,Medium,2486,14
4686,Installation,Life learn to piece.,Medium,2517,2
5233,Setup,Then sit great.,Low,1785,18
6594,Setup,I maybe interview walk.,Low,2403,17
1018,Technical,Scene environment drug wall.,Medium,674,14
5402,Installation,Consider total spend any.,Low,169,17
5751,Assistance,Perform that manage.,High,2890,14
7389,Incident,When quickly consumer nature.,High,1249,19
7898,Assistance,Morning fill purpose quality.,Low,2394,1
6082,Configuration,Ten life six.,High,148,18
8050,Installation,Dinner dog assume.,Low,2654,12
5711,Request,You over join room market.,High,2303,16
2176,Access,Spring take subject.,High,2093,1
9754,Concern,Of really for of save half.,High,178,20
283,Concern,Television never during with.,Medium,488,3
2416,Performance,Yeah win prepare heavy week.,Low,321,4
4530,Error,Nature so appear.,Medium,1131,13
4983,Installation,Very become drop must good.,High,306,5
3410,Error,Mission building else with.,Medium,1713,13
3390,Installation,Base bring upon lot.,High,1005,1
1186,Technical,Able rest story own father.,Low,1679,9
5504,Configuration,Send close drop forward.,Medium,133,18
2456,Troubleshooting,Him federal home where land.,Low,251,17
9921,IT,Without base simply citizen.,Low,1606,7
2603,Performance,Plan both whose tax war.,High,596,17
7471,Configuration,Leader price draw last main.,High,2341,11
2983,Installation,Above recent set back itself.,High,2207,9
467,IT,Economic end response.,Medium,332,19
6551,Performance,Window each cut glass.,Low,2163,5
7835,Issue,Individual give defense.,High,118,1
2332,Performance,Class true trial set teach.,High,2655,15
6492,Error,Trip consumer must how.,High,664,15
4426,Configuration,Us law but region form.,High,429,14
8715,Troubleshooting,East collection better rich.,Low,2546,18
4390,Incident,Head care purpose war.,Low,2322,1
252,Request,Great six suddenly simply.,High,2828,9
7330,Request,Lawyer trouble challenge why.,High,2880,14
6413,Inquiry,Ok again vote stock.,High,1214,1
2233,Assistance,May often occur gun.,Low,1117,16
9133,Inquiry,Not in this smile.,Medium,1712,11
8785,Help,Matter economy clearly.,Low,683,19
1075,Error,Light to yard.,Low,2614,20
3161,Concern,Tonight manage church own.,Low,1407,16
5297,Issue,Treat appear owner.,Medium,2712,20
4277,Help,Manage plant gun head stage.,Medium,2495,14
3254,Inquiry,Both choose be.,Medium,1656,16
5532,Incident,Near during writer board.,High,272,16
7453,Incident,Would artist this tree.,Low,517,17
242,Connectivity,Series knowledge skill.,High,619,12
9758,Request,Tree small land reveal.,High,854,8
3593,Request,Admit about almost effect.,High,1663,16
4750,Assistance,Positive body well sure.,High,49,12
5204,Performance,Long line everything.,High,250,9
6163,Troubleshooting,Trial least often gas.,High,1893,16
9064,Troubleshooting,Art give into.,High,1429,4
4820,Technical,Western tax who.,Medium,1876,8
7220,Connectivity,Very night who board officer.,High,2349,13
1057,Support,In close pull board.,Medium,1189,19
8332,Inquiry,Wrong peace wonder approach.,High,2265,16
7350,Access,Add field sell edge great.,Medium,1865,2
1925,Concern,College go glass.,High,1835,6
3687,Installation,Way how not cup attack.,High,685,14
7713,Assistance,Movie total of apply process.,Medium,235,8
569,Issue,Across others change pretty.,Medium,1954,15
4816,Incident,Low huge then.,Low,1760,2
2847,Maintenance,Ten learn quite.,High,2695,9
7683,Performance,Attack kind western.,Medium,843,20
3469,Problem,Reach senior personal model.,Medium,2601,19
3505,Assistance,Never care campaign.,High,1255,8
5913,Help,Member side mother up.,Medium,1911,3
1349,IT,Leader born return only.,Medium,2105,15
5365,Technical,Professor miss spend little.,High,400,14
5519,Technical,Let pull country full.,Medium,2867,9
3289,Access,Own his seven successful.,Low,652,18
465,Assistance,Out help throughout.,Medium,2229,13
7235,Problem,Woman network court station.,Low,129,1
3080,Request,Chance administration glass.,Medium,1601,7
7754,Access,Compare executive price.,Low,1409,18
3989,Access,Heart behind knowledge.,Low,2779,15
1382,Performance,Six side especially.,Medium,2403,7
3407,Installation,Husband threat offer book.,Medium,2021,14
9279,Troubleshooting,Western light simply.,Medium,2394,7
6134,Access,Green individual prevent.,Medium,2677,20
2177,Assistance,Front wait statement itself.,High,709,7
6687,IT,Everybody area rise defense.,Medium,1692,17
1139,Connectivity,Accept one issue must say.,Medium,2643,5
78,Support,Owner should fund success.,Medium,2437,8
4033,Technical,Power think brother.,High,2175,4
2326,Concern,Machine night than thousand.,High,1515,4
3998,Maintenance,Rest final school watch.,High,364,12
3808,Support,Region amount yet another.,Low,1152,3
563,Support,Head wish knowledge.,Low,620,8
8007,Issue,Represent research Mrs eye.,High,1636,2
3922,Request,Meeting population involve.,Low,1293,11
295,Problem,Policy into son author.,Low,1185,13
8943,Incident,Night lose past party.,High,2152,15
4884,Setup,Return here page new little.,Low,440,2
8316,Access,Face base skin price.,Low,86,10
8183,Error,Account information natural.,High,918,5
5571,Assistance,Stock similar top list.,High,2391,17
8233,Request,Trouble quite special return.,Medium,2616,2
5318,Error,Those check close like.,Low,110,15
2775,Performance,By significant throw my room.,High,1943,18
3244,Connectivity,Beat ok decision.,Medium,950,8
5192,Incident,Spring similar a lawyer.,Low,1097,20
2428,Request,Strong mission rather I.,Low,708,15
6059,Performance,Management serious deep.,Medium,1777,7
5922,Problem,Trial process medical hotel.,Low,1267,15
1902,Performance,Mission sell human east.,Medium,1547,11
919,Installation,Perhaps pass lot hand.,Medium,780,5
5744,Access,Rather lose water.,Medium,1625,12
7907,Inquiry,Nation husband drive.,Low,2364,5
5678,Concern,Six huge personal camera.,Low,492,11
3813,Help,Heavy face better vote able.,Low,1614,15
3855,Connectivity,Sit above hotel.,Medium,450,5
895,Troubleshooting,Eye activity apply.,Medium,1443,14
893,Setup,Him lead under idea week bed.,High,400,11
8219,Support,Land medical remain.,Medium,2600,12
2183,Problem,Garden ground sure professor.,Medium,999,6
5250,Help,Base evening street number.,Low,1543,4
6338,Help,Determine child return.,Low,2800,19
2967,Setup,I become rich discuss.,High,1483,20
3147,Technical,Quickly be certain argue.,High,820,8
6749,Configuration,Consider college of.,High,617,4
5476,Connectivity,Nature color paper strong.,Medium,806,15
4425,Inquiry,Unit instead bag feeling.,Medium,1642,16
5175,Installation,Computer quickly or subject.,Low,2650,17
7124,Concern,Store teacher health reduce.,Low,2639,1
681,Performance,Wonder arm break.,High,2639,11
4602,Maintenance,Assume near born the away.,High,1817,19
2908,IT,Size table later care anyone.,High,89,8
6634,Connectivity,Nor over finally.,High,1659,15
5585,Inquiry,Hard line miss.,Low,1319,18
4942,Assistance,Pull owner beautiful section.,Medium,1680,11
4731,Technical,Speak process reality your.,High,509,13
4919,Incident,Set party garden sound.,Low,693,5
7666,Technical,Carry carry for.,High,2683,13
8186,IT,Bill agreement staff sound.,High,1991,20
6200,Access,Apply close understand just.,Medium,134,20
5572,Maintenance,Order give chance.,Low,2255,18
9069,Issue,Hard tonight my.,High,1622,12
7733,Access,Law film detail fill others.,Low,308,3
8009,Error,Exist personal hold include.,High,2363,4
1476,Connectivity,Most crime response as.,Low,1144,11
107,Help,General he yeah able.,High,1456,7
5314,Assistance,Me class law sort.,Medium,1770,4
9014,Issue,Table some own thank say.,Medium,2309,17
4740,Installation,Him expert reflect.,Medium,495,18
7189,Access,Matter husband expect.,Medium,353,10
4305,Incident,Toward green few window.,High,1914,3
3526,Connectivity,Reduce over wait also number.,Medium,2855,4
4207,Technical,Time rest art person.,Medium,2943,15
9591,IT,Such rich score lay along.,Low,693,13
1523,Access,War respond sometimes.,Low,2018,19
5699,Inquiry,Animal fall drop with.,Medium,2142,18
8083,Configuration,Test church game series.,High,3,20
8065,Inquiry,Husband cost more seven item.,Low,731,18
6462,Troubleshooting,Team hospital likely arrive.,Low,181,16
4139,Technical,Cost which per.,High,43,17
9760,Technical,Pm their worker.,High,1308,6
8084,Connectivity,Man up marriage on.,High,2389,9
9030,Access,Report food involve.,Medium,1669,4
4098,Performance,Trial both shoulder.,Low,595,2
5684,Troubleshooting,Teach area could.,Low,1220,4
9431,Configuration,Within thought have Congress.,High,745,15
8740,Request,Sign role hit machine.,High,2449,2
1136,Access,Pull who world ago.,High,1429,10
6903,Request,About show meet.,Medium,238,18
1122,Help,Most activity paper.,High,1189,16
2741,Issue,Resource again light.,Medium,907,11
8203,IT,Bring yet onto task.,Low,2150,6
688,Concern,Here fine gas drop how.,Low,453,14
2382,Request,Treat in home high recent.,High,433,1
5292,Setup,Trip bar sit water pull.,High,205,11
1361,Inquiry,Team eat memory food indeed.,Low,1720,6
1721,Request,Until issue step world world.,Low,2735,10
7781,Setup,Effect me both wife skin try.,Low,2540,20
9586,Access,Again return interview him.,Low,1192,12
9961,Installation,Know instead note company.,Medium,1078,15
2142,Troubleshooting,Occur country stage Mrs.,Low,1235,9
4592,Support,Occur much art people place.,High,1343,2
724,Problem,The table whom same.,Low,451,19
2216,Support,Either military final hand.,Medium,1788,7
7583,Request,Rise a heavy establish.,Medium,1298,9
1191,Issue,Us cut executive become too.,Medium,1978,13
2692,Issue,While total what per.,Low,206,19
6185,Setup,Wait more toward before.,Medium,2188,11
2304,Access,Artist public follow enter.,Low,353,12
8427,Maintenance,Evening itself people.,Medium,2479,7
4077,Help,Education along success.,Low,2194,8
3926,Troubleshooting,Reduce avoid smile once.,Low,2092,16
4796,Access,Keep itself development hour.,Low,501,19
2644,Performance,Board hour professor science.,High,1794,10
4848,Access,Style test six miss.,Medium,796,4
6734,Request,Time its thank institution.,Medium,2159,12
1227,Request,Tax full very manager single.,Medium,2192,6
6552,Installation,News bad control probably.,High,744,3
4706,Performance,Can son first door.,Medium,2017,14
1779,Support,Seek trouble west truth her.,High,1017,13
8127,Connectivity,News structure meet listen.,Medium,989,2
9206,Support,Common term on hold.,High,2862,20
5373,Configuration,Month chair now travel.,Medium,1867,17
1816,Setup,Ball blood want really.,Low,1893,4
5714,Request,Camera price not sit want.,Low,1250,15
6467,Configuration,But nice investment city.,High,17,9
3331,Assistance,These morning with.,High,793,9
4081,Help,Despite less report local.,High,1981,11
8282,IT,Future among ground build.,Medium,502,1
2828,Access,Season behind account close.,Medium,760,4
8099,Error,Action despite put.,High,1404,3
9825,Problem,Tend reduce house.,Low,1762,12
4120,Assistance,Write involve like thing.,Low,2542,6
1198,Assistance,Gun one enter benefit ever.,Low,2544,16
7680,Connectivity,Call prevent soldier skin he.,Low,1226,4
4424,Access,Work trial meet teach.,Medium,2531,8
2996,Maintenance,Effort look off travel page.,High,886,13
3014,Installation,With study tree music hard.,Medium,1197,20
4089,Concern,In single compare owner leg.,High,2593,4
226,Access,Evidence role place surface.,Medium,2299,20
5720,Help,Message son news woman.,Medium,2369,11
4387,Configuration,Speech debate suddenly.,High,1341,11
2252,Troubleshooting,Left vote reach beyond.,High,2080,2
8342,Connectivity,Weight let line like.,Low,2452,6
625,Assistance,Address north so.,Medium,2023,11
7874,IT,Party run also official.,Low,1138,3
8323,Setup,Yet play full information.,Low,1829,1
1604,Access,Product hold wall class.,Low,1587,2
484,Performance,Father drug writer.,Medium,1552,10
7259,Error,Task five thousand impact.,Medium,1276,15
5576,Connectivity,Anything movie follow help.,Medium,1001,7
4723,Access,South man push note.,High,2068,20
5780,Inquiry,North station garden face.,Low,1674,5
1711,Access,All herself among whether.,Medium,511,17
4331,Connectivity,Give raise various.,Medium,1825,14
2414,Assistance,Foreign simply cold election.,Low,2109,5
6649,Access,Available later eight.,High,455,7
8341,Configuration,Knowledge try we bad.,High,2210,16
7509,Installation,Establish you difference.,Low,1651,1
1491,Help,Himself drug foot our sort.,Low,933,2
719,Inquiry,Ahead against light.,High,98,20
4103,Inquiry,Today day believe.,Low,1018,3
8552,Assistance,Happy weight or.,High,2222,15
3772,Access,Anyone affect cold fire.,Medium,2861,5
6063,Incident,Stay change camera.,High,1415,14
2118,Troubleshooting,Rise crime development throw.,High,2385,9
1033,Technical,Other Mrs tree push.,Medium,806,14
7690,Assistance,Compare blue then.,High,1093,5
4742,Assistance,West main according.,Low,1237,4
4629,Issue,Next art form lay.,Low,2774,16
611,Problem,Ability east seem much.,Low,498,7
2880,Support,Next miss explain.,High,427,19
2947,Issue,But fine law house.,High,2104,6
6821,Performance,Science use treat.,Medium,1920,1
8011,Help,Mother short why which.,Medium,1190,3
5258,Support,Dream take his.,High,2072,11
6666,Connectivity,Whom fire national north.,Low,2659,2
30,Maintenance,Indicate bit task stay kid.,Low,1162,16
8173,Access,Fight trouble light read.,Medium,2420,16
6011,Troubleshooting,Often push new safe.,Medium,1049,5
4141,Technical,Enjoy practice however rise.,Medium,1893,1
5932,Concern,Else simple water oil month.,High,1734,11
5230,Issue,Other operation near.,High,301,18
2277,Configuration,You make relate ten.,Low,2836,7
1249,Problem,Article peace however treat.,High,2407,3
1933,Configuration,Check near present.,Low,1643,6
2443,Help,For hour century offer.,Medium,2591,10
4148,Maintenance,Happen ten not suggest.,Low,2017,9
7596,Configuration,Media along even wrong pay.,Medium,1950,7
4280,Support,Commercial short sense step.,High,1068,15
4489,Troubleshooting,Green son must as.,High,2832,3
8504,Maintenance,Try whose movement.,Medium,1917,12
7560,Access,Item why there training.,Medium,2068,5
2396,Access,We out cover.,Medium,1926,1
8613,Technical,Future four ago before.,Medium,2372,15
7901,Technical,Push produce cost able.,High,132,4
3977,Help,Foreign carry toward break.,High,143,15
8764,Problem,Learn citizen rate certainly.,High,1517,12
2694,Help,Against owner friend defense.,High,1016,5
576,Inquiry,Skill benefit huge community.,Low,1553,3
2531,Maintenance,Half want several use model.,Low,251,3
9858,Connectivity,Court poor similar story.,High,2691,17
3570,Connectivity,Box benefit total white rich.,Medium,2544,13
8610,Configuration,Out upon stay pull ever fear.,High,1864,3
1347,Incident,Likely family sense.,High,1435,12
3704,Assistance,Firm note society if.,Medium,2861,15
544,Incident,Analysis material our.,Low,1171,7
1124,Troubleshooting,Once trip whatever woman.,Medium,595,10
1640,Concern,Card pretty hope reveal long.,Low,2456,8
2213,Help,Include by ball process.,Medium,820,6
113,Installation,Than accept career.,Medium,1131,10
1125,Inquiry,Information use near nature.,Medium,2345,2
4208,Problem,Read ability family deal bag.,Low,322,3
9842,Problem,Suddenly test course price.,High,2629,5
945,Access,Water big task.,High,2677,2
2990,Setup,Six play full skill.,Low,1565,9
7957,Support,Town lose law painting.,Low,2599,5
8235,Maintenance,Major enough bank drop other.,High,2546,18
6159,Concern,Join throw whose whose fish.,Medium,121,16
7625,Issue,Modern door PM case.,High,2963,1
546,Error,Contain should several just.,High,2011,2
3154,Assistance,Quite college condition.,High,207,3
3885,Maintenance,Chance special nice force.,Low,2314,8
1582,Request,Some war some.,High,829,14
5456,Help,Mr model different.,Medium,1607,5
4638,Issue,Three visit draw in day.,High,1040,17
7875,Assistance,Source game explain.,Low,1684,18
9986,Incident,Finally by standard.,High,2001,2
8827,Request,Court almost job.,Low,1289,14
7085,Connectivity,Send such continue air cut.,Low,90,2
709,Inquiry,Visit beautiful city.,Medium,731,10
4806,Maintenance,Animal government good party.,Low,986,10
9106,Troubleshooting,Where nation machine expert.,Low,2750,11
9619,Error,Seven smile record ready.,Medium,2339,2
5722,Technical,Them will own house night.,Medium,1193,19
4698,Troubleshooting,Treat teacher arrive.,Low,511,2
3357,Setup,Position notice class.,High,2546,18
9174,Concern,Hit leader school within.,Medium,2757,5
7639,Support,Pattern effort national.,Low,883,17
6957,Issue,Idea yet world role arm.,Low,2346,9
6054,IT,Will the various range scene.,High,36,5
580,Installation,Go fund cup.,Medium,524,16
3246,Installation,Quite political war.,Low,1910,15
1445,Setup,Method expect nice.,Low,2199,15
6215,Maintenance,Interview a can carry.,High,1117,10
8402,Problem,Avoid front cup pull chair.,Medium,274,20
2562,Configuration,See as already support rich.,High,1682,8
6236,Assistance,Move perhaps father leave.,High,2246,11
1472,Help,Prove position here rest.,Low,1612,4
2321,Help,Style action near make.,Medium,830,15
5275,Request,Bring give wall.,Medium,1841,9
9878,IT,Need she answer water.,Low,2727,4
2663,Error,Food get dog word.,Low,2866,16
7185,Incident,Employee teach project those.,High,2392,9
4815,Setup,Why surface street.,Medium,230,20
2833,Installation,President sure vote ago a.,High,424,8
658,Configuration,Thank foreign loss high read.,High,329,2
403,Incident,Law best college region fact.,Medium,484,10
9131,Configuration,Where ground eight meet.,High,971,4
8556,Concern,Here skin system parent.,Low,1104,17
3194,Assistance,Child alone protect arrive.,Medium,2451,18
7397,Inquiry,Worker network certain fact.,Medium,2114,1
3449,Installation,Western form commercial firm.,Low,1842,13
8708,Help,Inside movie turn board.,Low,2334,11
9658,IT,Weight stop player.,High,2066,17
9590,Technical,End among customer.,Low,1362,9
2538,Help,Believe response this may.,High,2086,10
7466,Performance,Than possible dog wide treat.,Medium,2686,7
835,Connectivity,Area scene watch west.,Low,486,7
2403,Troubleshooting,Lose economic base country.,Medium,1269,14
6374,Troubleshooting,Resource leave cold run.,Low,2291,3
2003,Support,Away offer special.,Low,2606,16
2950,Assistance,Care news sport continue.,Low,1979,10
3208,Concern,May need professor writer.,Low,947,18
577,Problem,Door safe order resource.,High,1853,13
7848,Problem,Parent once sea.,Medium,2784,10
6495,Help,Seven while population month.,Low,1402,16
3551,Error,Car leave plant rise.,Medium,419,16
6103,Access,Manager any process cover.,Low,2842,10
3961,Help,Race do court year a plan.,Medium,1607,8
5832,Concern,Teach past keep share find.,Low,2319,9
2250,Incident,True former sign send budget.,Medium,1315,12
6696,Problem,Area but hand soldier way.,Medium,2128,5
730,Installation,Possible instead guy break.,High,2007,20
3779,Access,Born they sign.,Medium,1232,20
4799,Incident,Scientist idea threat follow.,High,2930,12
7213,Troubleshooting,Wind box good cup.,Medium,2151,5
7424,Performance,Water relate PM sure.,Medium,708,12
